plotID;season;layer;o_hor;min_fr_liv;max_fr_liv;mean_fr_liv;sd_fr_liv;min_fr_dead;max_fr_dead;mean_fr_dead;sd_fr_dead;min_cr_liv;max_cr_liv;mean_cr_liv;sd_cr_liv;min_cr_dead;max_cr_dead;mean_cr_dead;sd_cr_dead;no
KBPL1;strong_dry;1;0.0000;0.6170;1.7740;1.0610;0.5170;0.0410;0.3060;0.1490;0.1120;0.0000;2.1190;0.7980;0.9620;0.0000;0.8730;0.2520;0.0000;4
KBPL1;strong_dry;2;0.0000;0.0410;1.3200;0.5510;0.5430;0.0000;0.1240;0.0450;0.0540;0.0000;0.4680;0.1740;0.2240;0.0000;0.0000;0.0000;0.0000;4
KBPL1;strong_dry;3;0.0000;0.0000;0.3310;0.1320;0.1600;0.0000;0.0740;0.0270;0.0330;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
KBPL1;strong_dry;O;4.5000;0.9850;6.4530;2.6960;2.5570;0.0660;0.8880;0.3470;0.3790;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
KBPL1;weak_rain;1;0.0000;0.4270;0.8510;0.6560;0.1760;0.0580;0.2420;0.1390;0.0790;0.0000;8.8160;3.0750;3.9370;0.0000;0.0000;0.0000;0.0000;4
KBPL1;weak_rain;2;0.0000;0.0410;0.2640;0.1710;0.1000;0.0000;0.5150;0.1350;0.2540;0.3000;3.9890;1.5510;1.7310;0.0000;0.0580;0.0140;0.0000;4
KBPL1;weak_rain;3;0.0000;0.0740;0.2290;0.1230;0.0710;0.0000;0.1100;0.0400;0.0520;0.0000;0.4050;0.1010;0.2020;0.0000;0.0000;0.0000;0.0000;4
KBPL1;weak_rain;4;0.0000;0.0290;0.1930;0.0810;0.0760;0.0000;0.0320;0.0150;0.0180;0.0000;0.3790;0.1170;0.1800;0.0000;0.0000;0.0000;0.0000;4
KBPL1;weak_rain;O;4.5000;1.8110;8.3970;4.7240;2.8560;0.1930;2.2260;0.7610;0.9810;0.0000;4.6720;1.4140;2.2210;0.0000;0.0000;0.0000;0.0000;4
KBPL10;strong_dry;1;0.0000;0.1270;0.7800;0.4500;0.2070;0.0000;0.1650;0.0570;0.0690;0.0000;18.0720;5.0250;7.2980;0.0000;0.0000;0.0000;0.0000;8
KBPL10;strong_dry;2;0.0000;0.0330;0.4790;0.2330;0.1470;0.0000;0.2230;0.0390;0.0770;0.0000;1.7630;0.5900;0.8310;0.0000;0.8260;0.1350;0.0000;8
KBPL10;strong_dry;3;0.0000;0.0000;0.5790;0.1530;0.1950;0.0000;0.1020;0.0290;0.0420;0.0000;3.1190;0.8660;1.1620;0.0000;0.0470;0.0060;0.0000;8
KBPL10;strong_dry;4;0.0000;0.0000;1.4390;0.2250;0.4950;0.0000;0.1100;0.0140;0.0390;0.0000;0.8580;0.1070;0.3030;0.0000;0.3170;0.0480;0.0000;8
KBPL10;strong_dry;O;5.8750;0.5510;7.0390;3.0360;1.8790;0.0000;0.2480;0.0910;0.1040;0.0000;6.1250;0.8700;2.1350;0.0000;0.9640;0.1210;0.0000;8
KBPL10;strong_rain;1;0.0000;0.0520;1.0720;0.4240;0.4620;0.0660;0.2340;0.1600;0.0860;0.0000;2.6230;0.8650;1.1990;0.0000;0.0000;0.0000;0.0000;4
KBPL10;strong_rain;2;0.0000;0.0960;0.9060;0.3600;0.3730;0.0000;0.1100;0.0550;0.0450;0.0000;1.6450;0.5300;0.7540;0.0000;0.3000;0.0750;0.0000;4
KBPL10;strong_rain;3;0.0000;0.0080;0.1290;0.0790;0.0550;0.0000;0.0220;0.0060;0.0110;0.0000;1.1710;0.4050;0.5530;0.0000;0.0000;0.0000;0.0000;4
KBPL10;strong_rain;4;0.0000;0.0000;0.0140;0.0070;0.0100;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
KBPL10;strong_rain;O;3.5000;0.0000;2.4790;0.8500;1.1140;0.0000;0.7300;0.1830;0.3650;0.0000;1.0470;0.4200;0.5140;0.0000;0.3720;0.0930;0.0000;4
KBPL10;weak_dry;1;0.0000;0.3550;0.6860;0.5010;0.1410;0.0000;0.1600;0.0430;0.0780;0.0000;2.9970;0.7490;1.4990;0.0000;0.0000;0.0000;0.0000;4
KBPL10;weak_dry;2;0.0000;0.1960;0.2980;0.2610;0.0570;0.0000;0.2980;0.1080;0.1640;0.0690;1.0550;0.4440;0.5340;0.0000;0.0000;0.0000;0.0000;4
KBPL10;weak_dry;3;0.0000;0.0190;0.2290;0.1270;0.0990;0.0000;0.2400;0.0600;0.1200;0.0000;3.3220;1.0440;1.5320;0.0000;0.1680;0.0420;0.0000;4
KBPL10;weak_dry;4;0.0000;0.0060;0.0400;0.0150;0.0170;0.0000;0.0000;0.0000;0.0000;0.0000;1.2670;0.3170;0.6340;0.0000;0.0000;0.0000;0.0000;4
KBPL10;weak_dry;O;4.5000;2.1860;11.9980;7.8770;4.2720;0.0000;1.5430;0.3930;0.7670;0.0000;1.9190;1.0100;0.8450;0.0000;0.0000;0.0000;0.0000;4
KBPL10;weak_rain;1;0.0000;0.0830;0.9840;0.4460;0.3180;0.0000;0.0850;0.0190;0.0350;0.3310;5.7850;1.5500;1.7550;0.0000;0.0000;0.0000;0.0000;8
KBPL10;weak_rain;2;0.0000;0.0610;0.8760;0.3200;0.2850;0.0000;0.1740;0.0390;0.0730;0.0000;19.7530;3.4490;6.8180;0.0000;0.1180;0.0150;0.0000;8
KBPL10;weak_rain;3;0.0000;0.0000;0.0910;0.0560;0.0320;0.0000;0.0500;0.0090;0.0180;0.0000;1.4930;0.5330;0.5750;0.0000;0.0000;0.0000;0.0000;8
KBPL10;weak_rain;4;0.0000;0.0000;0.1100;0.0550;0.0410;0.0000;0.0000;0.0000;0.0000;0.0000;0.2200;0.0400;0.0820;0.0000;0.0000;0.0000;0.0000;8
KBPL10;weak_rain;O;4.1250;0.1450;6.4740;3.0790;2.5460;0.0000;0.2430;0.0790;0.0990;0.0000;9.6150;1.3610;3.3530;0.0000;0.0000;0.0000;0.0000;8
KBPL11;strong_dry;1;0.0000;0.0000;2.3690;0.7980;0.7620;0.0000;0.5150;0.1180;0.1680;0.0000;3.5540;0.8250;1.1960;0.0000;0.4300;0.1270;0.0000;8
KBPL11;strong_dry;2;0.0000;0.0000;0.6030;0.1550;0.2430;0.0000;0.1130;0.0140;0.0400;0.0000;2.1160;0.4730;0.8840;0.0000;0.3470;0.0430;0.0000;8
KBPL11;strong_dry;3;0.0000;0.0000;1.9840;0.3160;0.6900;0.0000;0.1100;0.0140;0.0390;0.0000;4.7550;0.6060;1.6770;0.0000;0.0000;0.0000;0.0000;8
KBPL11;strong_dry;4;0.0000;0.0000;0.2630;0.0660;0.1120;0.0000;0.3510;0.0550;0.1230;0.0000;12.0230;1.5450;4.2350;0.0000;0.0830;0.0140;0.0000;8
KBPL11;strong_dry;O;5.1250;0.3930;10.0560;3.1720;3.1390;0.0000;12.9100;1.9930;4.4200;0.0000;2.5070;0.6720;0.9520;0.0000;0.7880;0.1330;0.0000;8
KBPL11;strong_rain;1;0.0000;0.0280;1.2530;0.6210;0.5260;0.0000;0.1820;0.0450;0.0910;0.0000;0.5320;0.2690;0.2170;0.0000;0.0000;0.0000;0.0000;4
KBPL11;strong_rain;2;0.0000;0.0000;0.1270;0.0450;0.0600;0.0000;0.0000;0.0000;0.0000;0.0000;0.7440;0.1860;0.3720;0.0000;0.0000;0.0000;0.0000;4
KBPL11;strong_rain;3;0.0000;0.0000;0.1650;0.0600;0.0790;0.0000;0.0000;0.0000;0.0000;0.0000;0.2010;0.0500;0.1010;0.0000;0.0000;0.0000;0.0000;4
KBPL11;strong_rain;4;0.0000;0.0000;0.0910;0.0230;0.0450;0.0000;0.0100;0.0040;0.0050;0.0000;0.3980;0.1000;0.1990;0.0000;0.0000;0.0000;0.0000;4
KBPL11;strong_rain;O;3.7500;0.0000;6.1300;2.3080;2.8940;0.0000;0.1710;0.0520;0.0810;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
KBPL11;weak_dry;1;0.0000;0.0410;1.0170;0.4410;0.4570;0.0000;0.1850;0.0460;0.0920;0.0000;4.2590;2.0320;1.9860;0.0000;0.1570;0.0390;0.0000;4
KBPL11;weak_dry;2;0.0000;0.0000;1.2780;0.4740;0.6100;0.0000;0.1900;0.0480;0.0950;0.0000;7.3470;2.3020;3.4760;0.0000;0.1460;0.0370;0.0000;4
KBPL11;weak_dry;3;0.0000;0.0000;0.4770;0.1640;0.2710;0.0000;0.0250;0.0080;0.0140;0.0000;0.4020;0.1340;0.2320;0.0000;0.0000;0.0000;0.0000;4
KBPL11;weak_dry;4;0.0000;0.0060;0.3370;0.1710;0.2350;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.1610;0.5810;1.0000;4
KBPL11;weak_dry;O;3.2500;0.1740;14.9320;5.2990;6.9170;0.0000;0.1740;0.0440;0.0870;0.0000;0.6340;0.1580;0.3170;0.0000;12.0760;3.3980;6.0000;4
KBPL11;weak_rain;1;0.0000;0.0140;1.6280;0.5770;0.5090;0.0000;0.1020;0.0130;0.0360;0.0000;4.3580;1.5820;1.7900;0.0000;2.3090;0.2890;1.0000;8
KBPL11;weak_rain;2;0.0000;0.0000;0.6280;0.1580;0.2120;0.0000;0.0250;0.0030;0.0090;0.0000;2.1020;0.4540;0.8130;0.0000;0.0000;0.0000;0.0000;8
KBPL11;weak_rain;3;0.0000;0.0000;0.4820;0.1050;0.1680;0.0000;0.0440;0.0060;0.0160;0.0000;0.3580;0.0450;0.1270;0.0000;0.1820;0.0320;0.0000;8
KBPL11;weak_rain;4;0.0000;0.0000;0.3860;0.0750;0.1430;0.0000;0.0000;0.0000;0.0000;0.0000;0.8280;0.2180;0.3740;0.0000;0.0000;0.0000;0.0000;8
KBPL11;weak_rain;O;7.5000;0.2020;8.2410;5.5840;2.6870;0.0000;0.2170;0.0290;0.0760;0.0000;6.2350;1.7250;2.1080;0.0000;0.7530;0.1290;0.0000;8
KBPL12;strong_dry;1;0.0000;0.0770;1.8870;0.7380;0.6320;0.0000;0.0940;0.0500;0.0400;0.0000;4.9560;1.4680;2.0280;0.0000;0.0000;0.0000;0.0000;8
KBPL12;strong_dry;2;0.0000;0.0000;0.9920;0.4280;0.4130;0.0000;0.1930;0.0550;0.0780;0.1100;8.3750;2.0290;2.7260;0.0000;0.0830;0.0100;0.0000;8
KBPL12;strong_dry;3;0.0000;0.0000;0.7440;0.1760;0.2550;0.0000;0.2120;0.0480;0.0820;0.0000;3.9840;0.7540;1.3820;0.0000;0.0000;0.0000;0.0000;8
KBPL12;strong_dry;4;0.0000;0.0080;0.3310;0.1020;0.0980;0.0000;0.0670;0.0190;0.0270;0.0000;0.3690;0.1160;0.1430;0.0000;0.0250;0.0030;0.0000;8
KBPL12;strong_dry;O;5.0000;1.6320;16.7360;6.2490;4.7060;0.0000;3.0660;0.9830;1.1190;0.0000;5.8310;1.5080;2.1410;0.0000;1.3070;0.2910;0.0000;8
KBPL12;strong_rain;1;0.0000;0.5480;1.2760;0.8750;0.3640;0.0000;0.0800;0.0200;0.0400;0.0000;16.6870;4.2720;8.2780;0.0000;0.0000;0.0000;0.0000;4
KBPL12;strong_rain;2;0.0000;0.0000;0.3220;0.2280;0.1540;0.0000;0.0000;0.0000;0.0000;0.0000;3.0110;1.3360;1.3000;0.0000;0.0000;0.0000;0.0000;4
KBPL12;strong_rain;3;0.0000;0.0910;0.4050;0.2290;0.1310;0.0000;0.0330;0.0080;0.0170;0.0000;0.7600;0.2950;0.3280;0.0000;0.0000;0.0000;0.0000;4
KBPL12;strong_rain;4;0.0000;0.0070;0.0760;0.0330;0.0300;0.0000;0.0000;0.0000;0.0000;0.0000;0.1290;0.0770;0.0550;0.0000;0.0000;0.0000;0.0000;4
KBPL12;strong_rain;O;5.0000;0.3170;3.0670;1.4830;1.2110;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
KBPL12;weak_dry;1;0.0000;0.1760;1.1540;0.7080;0.4510;0.0000;0.1240;0.0460;0.0550;0.0000;2.8540;1.9140;1.3360;0.0000;0.4660;0.1160;0.0000;4
KBPL12;weak_dry;2;0.0000;0.0390;1.0990;0.4100;0.4970;0.0000;0.0630;0.0250;0.0310;0.0000;7.1130;2.0890;3.3960;0.0000;0.1960;0.0630;0.0000;4
KBPL12;weak_dry;3;0.0000;0.0190;0.3830;0.1580;0.1740;0.0000;0.0390;0.0100;0.0190;0.0000;0.4790;0.1960;0.2370;0.0000;0.1490;0.0370;0.0000;4
KBPL12;weak_dry;4;0.0000;0.0040;0.2380;0.0850;0.1050;0.0000;0.0430;0.0190;0.0220;0.0000;0.2520;0.1520;0.1070;0.0000;0.0000;0.0000;0.0000;4
KBPL12;weak_dry;O;4.2500;2.5730;10.7990;7.3290;3.4680;0.0000;0.7230;0.3640;0.3120;0.0000;0.9460;0.4410;0.3890;0.0000;0.0000;0.0000;0.0000;4
KBPL12;weak_rain;1;0.0000;0.0000;0.9480;0.6340;0.4080;0.0000;1.0470;0.2020;0.3570;0.0000;6.9730;1.5310;2.3110;0.0000;0.2750;0.0340;0.0000;8
KBPL12;weak_rain;2;0.0000;0.0940;0.6340;0.3270;0.1900;0.0000;0.0000;0.0000;0.0000;0.0000;12.5350;2.7060;4.7100;0.0000;0.0000;0.0000;0.0000;8
KBPL12;weak_rain;3;0.0000;0.0000;0.4490;0.1440;0.1430;0.0000;0.0390;0.0090;0.0170;0.0000;11.3230;2.2570;4.2070;0.0000;2.0110;0.2510;1.0000;8
KBPL12;weak_rain;4;0.0000;0.0000;0.1390;0.0650;0.0620;0.0000;0.0120;0.0020;0.0040;0.0000;0.4160;0.1390;0.1410;0.0000;0.0000;0.0000;0.0000;8
KBPL12;weak_rain;O;5.0000;0.2410;13.2830;6.3090;4.8990;0.0000;0.8260;0.2540;0.3090;0.0000;45.6980;10.7910;19.3150;0.0000;1.1020;0.2150;0.0000;8
KBPL13;strong_dry;1;0.0000;0.5120;1.1570;0.8460;0.2640;0.0000;0.2780;0.1720;0.1280;0.0000;0.4960;0.2260;0.2630;0.0000;0.4410;0.1960;0.0000;4
KBPL13;strong_dry;2;0.0000;0.3280;0.4600;0.3890;0.0680;0.0000;0.1210;0.0680;0.0570;0.4600;6.3720;3.4050;2.6640;0.0000;0.0000;0.0000;0.0000;4
KBPL13;strong_dry;3;0.0000;0.0990;0.3090;0.1850;0.0960;0.0000;0.0960;0.0240;0.0480;0.0000;0.4100;0.2040;0.2350;0.0000;0.3880;0.1380;0.0000;4
KBPL13;strong_dry;4;0.0000;0.0000;0.0360;0.0130;0.0170;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.2140;0.0530;0.0000;4
KBPL13;strong_dry;O;3.5000;1.4780;7.5140;3.5140;2.7350;0.0000;0.4130;0.2300;0.1710;0.0000;8.4300;2.5720;3.9310;0.0000;0.0000;0.0000;0.0000;4
KBPL13;strong_rain;1;0.0000;0.2890;1.2420;0.5890;0.4420;0.0000;0.0440;0.0110;0.0220;0.1820;0.7380;0.4400;0.2930;0.0000;0.0000;0.0000;0.0000;4
KBPL13;strong_rain;2;0.0000;0.2450;0.5400;0.3930;0.1340;0.0000;0.0000;0.0000;0.0000;0.1850;1.1410;0.7710;0.4220;0.0000;0.0000;0.0000;0.0000;4
KBPL13;strong_rain;3;0.0000;0.0990;0.4020;0.2830;0.1300;0.0000;0.0000;0.0000;0.0000;0.0000;0.4600;0.1490;0.2100;0.0000;0.0000;0.0000;0.0000;4
KBPL13;strong_rain;4;0.0000;0.0000;0.0690;0.0350;0.0310;0.0000;0.0000;0.0000;0.0000;0.0000;0.1130;0.0320;0.0540;0.0000;0.0000;0.0000;0.0000;4
KBPL13;strong_rain;O;3.5000;1.0380;2.8930;1.8910;0.9020;0.0000;0.0000;0.0000;0.0000;0.0000;1.7360;0.4340;0.8680;0.0000;0.0000;0.0000;0.0000;4
KBPL13;weak_dry;1;0.0000;0.6530;0.8210;0.7630;0.0750;0.0000;0.1600;0.0440;0.0780;0.3690;1.0610;0.5480;0.3420;0.0000;0.0000;0.0000;0.0000;4
KBPL13;weak_dry;2;0.0000;0.1380;0.5980;0.4520;0.2110;0.0000;0.0690;0.0280;0.0340;0.1240;1.4220;0.7700;0.6810;0.0000;0.0000;0.0000;0.0000;4
KBPL13;weak_dry;3;0.0000;0.0850;0.4240;0.2070;0.1490;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
KBPL13;weak_dry;4;0.0000;0.0060;0.1930;0.0540;0.0920;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
KBPL13;weak_dry;O;1.7500;6.1710;25.9240;12.8170;9.0040;0.0000;1.5150;0.6960;0.7550;0.0000;28.9540;7.6090;14.2480;0.0000;0.0000;0.0000;0.0000;4
KBPL13;weak_rain;1;0.0000;0.0000;0.5540;0.2800;0.2340;0.0000;0.0000;0.0000;0.0000;0.3360;3.8900;1.2960;1.7320;0.0000;0.0000;0.0000;0.0000;4
KBPL13;weak_rain;2;0.0000;0.0300;0.4630;0.3370;0.2050;0.0000;0.0000;0.0000;0.0000;0.0000;6.7690;1.8320;3.2940;0.0000;0.0000;0.0000;0.0000;4
KBPL13;weak_rain;3;0.0000;0.0300;0.4300;0.1400;0.1940;0.0000;0.0000;0.0000;0.0000;0.0000;10.0450;2.5110;5.0220;0.0000;0.0410;0.0100;0.0000;4
KBPL13;weak_rain;4;0.0000;0.0220;0.0960;0.0600;0.0350;0.0000;0.0000;0.0000;0.0000;0.0000;0.5700;0.2030;0.2700;0.0000;0.0000;0.0000;0.0000;4
KBPL13;weak_rain;O;4.0000;1.4950;6.5020;3.6120;2.1360;0.0000;0.0000;0.0000;0.0000;0.0000;10.2900;4.7560;5.0810;0.0000;0.0000;0.0000;0.0000;4
KBPL14;strong_dry;1;0.0000;0.1870;0.9230;0.4480;0.3280;0.0000;0.3750;0.1470;0.1700;0.0000;3.2840;1.4320;1.5110;0.0000;0.0940;0.0230;0.0000;4
KBPL14;strong_dry;2;0.0000;0.0300;0.2640;0.1630;0.1000;0.0000;0.1630;0.0480;0.0780;0.0000;18.8000;4.7690;9.3540;0.0000;0.4410;0.1540;0.0000;4
KBPL14;strong_dry;3;0.0000;0.0000;0.7030;0.2460;0.3170;0.0000;0.1570;0.0510;0.0720;0.0000;0.6170;0.2220;0.2730;0.0000;0.1240;0.0310;0.0000;4
KBPL14;strong_dry;4;0.0000;0.0000;0.2010;0.0790;0.0980;0.0000;0.0210;0.0050;0.0100;0.0000;0.9050;0.4000;0.4540;0.0000;0.0000;0.0000;0.0000;4
KBPL14;strong_dry;O;4.5000;0.1520;1.9420;0.7230;0.8280;0.1240;0.1870;0.1580;0.0300;0.0000;0.4340;0.1080;0.2170;0.0000;0.1760;0.0440;0.0000;4
KBPL14;strong_rain;1;0.0000;0.4570;1.3860;1.0090;0.3940;0.0000;0.0300;0.0170;0.0130;0.0000;0.6470;0.3050;0.2670;0.0000;0.5340;0.1690;0.0000;4
KBPL14;strong_rain;2;0.0000;0.2260;0.7380;0.4460;0.2330;0.0000;0.0410;0.0100;0.0210;0.0000;9.6480;3.3080;4.3490;0.0000;0.0000;0.0000;0.0000;4
KBPL14;strong_rain;3;0.0000;0.0550;0.3750;0.2260;0.1330;0.0000;0.0390;0.0100;0.0190;0.0000;0.7850;0.1960;0.3930;0.0000;0.0000;0.0000;0.0000;4
KBPL14;strong_rain;4;0.0000;0.0060;0.1860;0.0800;0.0790;0.0000;0.0000;0.0000;0.0000;0.0000;0.2850;0.1270;0.1490;0.0000;0.0000;0.0000;0.0000;4
KBPL14;strong_rain;O;4.5000;0.8970;6.1710;2.9210;2.2740;0.0000;0.8720;0.2980;0.4120;0.0000;1.3180;0.6120;0.7110;0.0000;4.2150;1.0540;2.0000;4
KBPL14;weak_dry;1;0.0000;0.1680;1.4130;0.7490;0.5130;0.0000;0.0190;0.0110;0.0080;0.0000;0.7580;0.4360;0.3390;0.0000;0.0000;0.0000;0.0000;4
KBPL14;weak_dry;2;0.0000;0.0660;1.0360;0.4450;0.4170;0.0000;0.1320;0.0330;0.0660;0.3110;3.8020;1.8790;1.6440;0.0000;0.0000;0.0000;0.0000;4
KBPL14;weak_dry;3;0.0000;0.1100;0.3910;0.2070;0.1310;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4
KBPL14;weak_dry;4;0.0000;0.0000;0.2420;0.0740;0.1140;0.0000;0.0000;0.0000;0.0000;0.0000;0.6540;0.1640;0.3270;0.0000;0.0000;0.0000;0.0000;4
KBPL14;weak_dry;O;3.5000;0.4900;16.3780;7.0620;6.7020;0.0000;0.6340;0.2810;0.3300;0.0000;0.5900;0.1960;0.2780;0.0000;0.0000;0.0000;0.0000;4
KBPL14;weak_rain;1;0.0000;0.2700;0.7660;0.4690;0.2130;0.0000;0.0000;0.0000;0.0000;0.5180;4.0880;1.7670;1.6320;0.0000;0.0000;0.0000;0.0000;4
KBPL14;weak_rain;2;0.0000;0.0000;0.4490;0.2050;0.1870;0.0000;0.1650;0.0410;0.0830;0.0000;1.5120;0.6050;0.6730;0.0000;0.0800;0.0200;0.0000;4
KBPL14;weak_rain;3;0.0000;0.0500;0.1760;0.1230;0.0640;0.0000;0.0000;0.0000;0.0000;0.0000;0.7630;0.3770;0.3520;0.0000;0.0000;0.0000;0.0000;4
KBPL14;weak_rain;4;0.0000;0.0060;0.1010;0.0550;0.0430;0.0000;0.0000;0.0000;0.0000;0.0000;0.3260;0.0960;0.1560;0.0000;0.0000;0.0000;0.0000;4
KBPL14;weak_rain;O;3.1250;5.2890;12.0120;7.5390;3.1260;0.0000;0.0000;0.0000;0.0000;0.6470;5.5730;2.7240;2.1170;0.0000;0.0000;0.0000;0.0000;4
KBPL15;strong_dry;1;0.0000;0.2400;0.8040;0.5700;0.2530;0.0000;0.1130;0.0390;0.0530;0.2560;0.4770;0.4030;0.1000;0.0000;0.2120;0.0760;0.0000;4
KBPL15;strong_dry;2;0.0000;0.1410;0.5920;0.3660;0.1890;0.0000;0.0720;0.0180;0.0360;0.0000;0.2260;0.1210;0.1030;0.0000;0.1490;0.0370;0.0000;4
KBPL15;strong_dry;3;0.0000;0.0000;0.1740;0.0610;0.0790;0.0000;0.1020;0.0250;0.0510;0.0000;1.4080;0.7460;0.6730;0.0000;0.0000;0.0000;0.0000;4
