plotID;subplotID;sample_date;no_cores;layer;o_hor;fr_liv;fr_dead;cr_liv;cr_dead;dens_fr_liv;dens_fr_dead;dens_cr_liv;dens_cr_dead;;interval
NPL12;B;16.03.2019;1;3;0;0.074;0;0;0;0.204;0;0;0;;95
NPL1;A;20.12.2019;1;2;0;0.074;0;0.35;0;0.204;0;0.964;0;;85
NPL6;C;20.12.2019;1;3;0;0.074;0;0;0;0.204;0;0;0;;85
NPL1;C;16.03.2019;1;3;0;0.074;0;0.1;0.226;0.204;0;0.275;0.623;;95
UPL6;B;22.03.2019;1;3;0;0.074;0;0;0;0.204;0;0;0;;107
UPL6;D;22.03.2019;1;4;0;0.074;0;0;0;0.102;0;0;0;;107
UPL9;C;05.12.2018;1;3;0;0.074;0;0;0;0.204;0;0;0;;60
KBPL16;A;14.06.2019;1;3;0;0.075;0.004;0;0;0.207;0.011;0;0;;90
NPL8;C;24.06.2019;1;3;0;0.075;0;1.021;0;0.207;0;2.813;0;;98
KBPL14;A;18.09.2019;1;2;0;0.075;0.011;6.824;0.064;0.207;0.03;18.8;0.176;;94
KBPL14;A;14.06.2019;1;3;0;0.075;0;0;0;0.207;0;0;0;;90
KBPL12;B;13.03.2019;1;3;0;0.075;0.014;0.11;0;0.207;0.039;0.303;0;;100
NPL2;B;20.12.2019;1;3;0;0.075;0;0.19;0;0.207;0;0.523;0;;85
NPL6;C;25.09.2019;1;3;0;0.075;0;0.784;0;0.207;0;2.16;0;;90
NPL7;B;20.12.2019;1;2;0;0.075;0;0;0;0.207;0;0;0;;85
NPL9;A;24.06.2019;1;2;0;0.075;0;0.616;0;0.207;0;1.697;0;;98
NPL2;B;20.12.2019;1;1;0;0.075;0;0;0;0.207;0;0;0;;85
NPL12;B;25.09.2019;1;3;0;0.075;0;0;0;0.207;0;0;0;;90
KBPL15;B;13.03.2019;1;2;0;0.075;0.006;0.486;0;0.207;0.017;1.339;0;;100
KBPL13;B;19.12.2019;1;1;0;0.075;0;0.149;0;0.207;0;0.41;0;;90
UPL1;B;22.03.2019;1;2;0;0.075;0;1.688;0;0.207;0;4.65;0;;107
KBPL7;D;07.09.2018;1;O;4;0.076;0;2.03;0.257;0.523;0;13.981;1.77;;0
NPL3;C;10.09.2018;1;4;0;0.076;0.016;0;0;0.105;0.022;0;0;;0
NPL3;B;11.12.2018;1;3;0;0.076;0;0.1;0;0.209;0;0.275;0;;90
UPL6;B;05.12.2018;1;4;0;0.076;0;0.293;0;0.105;0;0.404;0;;60
KBPL6;C;07.09.2018;1;3;0;0.077;0;0;0;0.212;0;0;0;;0
NPL9;D;24.06.2019;1;3;0;0.077;0;0.92;0;0.212;0;2.535;0;;98
UPL8;D;10.07.2019;1;2;0;0.077;0;22.749;0;0.212;0;62.672;0;;108
KBPL14;B;13.03.2019;1;3;0;0.077;0;0;0;0.212;0;0;0;;100
NPL7;C;20.12.2019;1;2;0;0.077;0;0.305;0;0.212;0;0.84;0;;85
NPL1;C;25.09.2019;1;2;0;0.077;0;1.185;0.346;0.212;0;3.265;0.953;;90
NPL6;C;20.12.2019;1;4;0;0.077;0;0.055;0;0.106;0;0.076;0;;85
NPL5;B;16.03.2019;1;2;0;0.077;0;0;0;0.212;0;0;0;;95
UPL3;D;07.10.2018;1;4;0;0.077;0.116;0.134;0;0.106;0.16;0.185;0;;0
KBPL13;A;18.09.2019;1;3;0;0.077;0;0.149;0;0.212;0;0.41;0;;94
NPL10;A;11.12.2018;1;2;0;0.078;0;0.024;0;0.215;0;0.066;0;;90
NPL12;C;25.09.2019;1;3;0;0.078;0;3.234;0;0.215;0;8.909;0;;90
NPL7;D;10.09.2018;1;2;0;0.078;0.101;0.742;0.089;0.215;0.278;2.044;0.245;;0
NPL7;B;10.09.2018;1;4;0;0.078;0.009;0;0;0.107;0.012;0;0;;0
NPL3;D;24.06.2019;1;2;0;0.078;0;0.307;0;0.215;0;0.846;0;;98
KBPL14;C;18.09.2019;1;3;0;0.078;0;0;0;0.215;0;0;0;;94
KBPL10;A;18.09.2019;1;2;0;0.079;0;0.444;0;0.218;0;1.223;0;;94
KBPL5;D;03.12.2018;1;3;0;0.079;0;0.048;0;0.218;0;0.132;0;;86
KBPL6;B;18.09.2019;1;1;0;0.079;0.075;0.098;0;0.218;0.207;0.27;0;;94
NPL4;D;11.12.2018;1;4;0;0.079;0.008;0.251;0;0.109;0.011;0.346;0;;90
KBPL6;D;13.03.2019;1;2;0;0.08;0.012;0;0;0.22;0.033;0;0;;100
KBPL4;D;07.09.2018;1;1;0;0.08;0.098;0.11;0.09;0.22;0.27;0.303;0.248;;0
KBPL12;C;07.09.2018;1;4;0;0.08;0;0.19;0;0.11;0;0.262;0;;0
KBPL16;A;19.12.2019;1;4;0;0.08;0;0.14;0;0.11;0;0.193;0;;90
NPL5;C;10.09.2018;1;4;0;0.08;0.28;0;0;0.11;0.386;0;0;;0
UPL5;B;17.12.2019;1;2;0;0.08;0;4.13;0;0.22;0;11.378;0;;77
NPL8;D;10.09.2018;1;3;0;0.08;0.023;0;0;0.22;0.063;0;0;;0
NPL9;A;10.09.2018;1;3;0;0.08;0.013;0;0;0.22;0.036;0;0;;0
NPL9;C;10.09.2018;1;4;0;0.08;0;0.76;0;0.11;0;1.047;0;;0
NPL7;D;24.06.2019;1;4;0;0.08;0;3.635;0;0.11;0;5.007;0;;98
NPL2;B;11.12.2018;1;3;0;0.08;0;0.82;0;0.22;0;2.259;0;;90
UPL10;C;17.12.2019;1;2;0;0.08;0;0;0;0.22;0;0;0;;77
NPL1;B;10.09.2018;1;1;0;0.08;0;0;0;0.22;0;0;0;;0
UPL11;B;17.12.2019;1;4;0;0.08;0;6.57;0;0.11;0;9.05;0;;77
KBPL10;D;19.12.2019;1;4;0;0.08;0;0.16;0;0.11;0;0.22;0;;90
UPL7;B;29.09.2019;1;3;0;0.08;0;1.75;0;0.22;0;4.821;0;;80
KBPL14;B;19.12.2019;1;2;0;0.08;0;0.075;0.029;0.22;0;0.207;0.08;;90
UPL1;B;17.12.2019;1;3;0;0.08;0;0;0;0.22;0;0;0;;77
KBPL6;D;19.12.2019;1;2;0;0.08;0;1.76;0;0.22;0;4.849;0;;90
KBPL6;A;19.12.2019;1;3;0;0.08;0;0.08;0;0.22;0;0.22;0;;90
KBPL12;C;19.12.2019;1;3;0;0.08;0;0.12;0;0.22;0;0.331;0;;90
UPL10;D;22.03.2019;1;4;0;0.08;0;0;0;0.11;0;0;0;;107
UPL1;C;17.12.2019;1;4;0;0.08;0;0.28;0;0.11;0;0.386;0;;77
UPL5;C;17.12.2019;1;2;0;0.08;0;0.04;0;0.22;0;0.11;0;;77
KBPL12;C;18.09.2019;1;4;0;0.081;0.04;0;0;0.112;0.055;0;0;;94
KBPL15;D;14.06.2019;1;3;0;0.081;0.006;0.06;0;0.223;0.017;0.165;0;;90
KBPL8;B;03.12.2018;1;2;0;0.081;0.097;0;0;0.223;0.267;0;0;;86
KBPL6;C;14.06.2019;1;4;0;0.081;0;0.013;0;0.112;0;0.018;0;;90
KBPL16;D;13.03.2019;1;2;0;0.081;0.006;0;0;0.223;0.017;0;0;;100
NPL9;C;16.03.2019;1;3;0;0.081;0;1.079;0.244;0.223;0;2.973;0.672;;95
NPL3;A;24.06.2019;1;4;0;0.081;0;0;0;0.112;0;0;0;;98
KBPL11;A;03.12.2018;1;4;0;0.081;0;0;0;0.112;0;0;0;;86
UPL8;D;05.12.2018;1;3;0;0.081;0.015;0;0;0.223;0.041;0;0;;60
UPL5;C;22.03.2019;1;1;0;0.081;0;0.669;0;0.223;0;1.843;0;;107
KBPL12;C;19.12.2019;1;4;0;0.082;0;0.048;0;0.113;0;0.066;0;;90
KBPL15;C;14.06.2019;1;3;0;0.082;0.008;0;0;0.226;0.022;0;0;;90
KBPL14;A;14.06.2019;1;2;0;0.082;0;0;0;0.226;0;0;0;;90
NPL2;C;24.06.2019;1;4;0;0.082;0;0;0;0.113;0;0;0;;98
NPL4;A;10.09.2018;1;1;0;0.082;0.021;0;0;0.226;0.058;0;0;;0
NPL8;D;25.09.2019;1;4;0;0.082;0;1.658;0;0.113;0;2.284;0;;90
UPL11;A;05.12.2018;1;2;0;0.082;0;6.963;0;0.226;0;19.183;0;;60
KBPL7;A;03.12.2018;1;3;0;0.082;0.029;0.168;0;0.226;0.08;0.463;0;;86
KBPL1;D;03.12.2018;1;3;0;0.083;0;0;0;0.229;0;0;0;;86
KBPL15;B;14.06.2019;1;4;0;0.083;0;0;0;0.114;0;0;0;;90
KBPL14;C;18.09.2019;1;4;0;0.083;0;0.657;0;0.114;0;0.905;0;;94
KBPL10;B;13.03.2019;1;3;0;0.083;0.087;1.206;0;0.229;0.24;3.322;0;;100
KBPL6;C;03.12.2018;1;2;0;0.083;0;0;0;0.229;0;0;0;;86
NPL7;C;16.03.2019;1;3;0;0.083;0;2.523;0;0.229;0;6.951;0;;95
NPL10;A;16.03.2019;1;1;0;0.083;0.027;0;0;0.229;0.074;0;0;;95
NPL2;C;20.12.2019;1;1;0;0.083;0;0.988;0;0.229;0;2.722;0;;85
NPL10;A;25.09.2019;1;3;0;0.083;0;0.491;0.877;0.229;0;1.353;2.416;;90
UPL12;B;10.07.2019;1;2;0;0.083;0;0;0;0.229;0;0;0;;108
NPL12;D;25.09.2019;1;2;0;0.083;0;1.092;;0.229;0;3.008;0;;90
UPL4;D;07.10.2018;1;3;0;0.083;0.085;0.116;0;0.229;0.234;0.32;0;;0
UPL11;B;10.07.2019;1;4;0;0.083;0.014;0.054;0;0.114;0.019;0.074;0;;108
UPL6;A;10.07.2019;1;2;0;0.083;0;7.09;0;0.229;0;19.533;0;;108
UPL11;A;07.10.2018;1;4;0;0.083;0.012;0;0;0.114;0.017;0;0;;0
UPL9;C;07.10.2018;1;3;0;0.083;0.009;0;0;0.229;0.025;0;0;;0
KBPL12;A;14.06.2019;1;3;0;0.084;0;0.096;0;0.231;0;0.264;0;;90
KBPL1;B;03.12.2018;1;2;0;0.084;0.187;1.448;0;0.231;0.515;3.989;0;;86
NPL1;B;24.06.2019;1;2;0;0.084;0;0.353;0;0.231;0;0.972;0;;98
NPL4;B;10.09.2018;1;1;0;0.084;0.07;0;0;0.231;0.193;0;0;;0
NPL8;C;10.09.2018;1;3;0;0.084;0;0.759;0;0.231;0;2.091;0;;0
UPL9;C;07.10.2018;1;2;0;0.084;0;0.084;0;0.231;0;0.231;0;;0
KBPL16;B;18.09.2019;1;1;0;0.085;0.041;0.079;0.077;0.234;0.113;0.218;0.212;;94
NPL9;C;24.06.2019;1;4;0;0.085;0;4.147;0;0.117;0;5.712;0;;98
UPL3;C;10.07.2019;1;2;0;0.085;0;0;0;0.234;0;0;0;;108
KBPL4;A;03.12.2018;1;3;0;0.085;0;0.101;0;0.234;0;0.278;0;;86
KBPL6;D;18.09.2019;1;4;0;0.086;0;0.54;0;0.118;0;0.744;0;;94
NPL7;B;16.03.2019;1;4;0;0.086;0;0;0;0.118;0;0;0;;95
NPL7;A;25.09.2019;1;4;0;0.086;0;0.16;0;0.118;0;0.22;0;;90
KBPL7;C;03.12.2018;1;O;5;0.086;0.112;0;0.015;0.474;0.617;0;0.083;;86
UPL6;A;22.03.2019;1;2;0;0.086;0;0;0;0.237;0;0;0;;107
KBPL8;D;07.09.2018;1;3;0;0.087;0.025;0;0;0.24;0.069;0;0;;0
KBPL5;D;03.12.2018;1;2;0;0.087;0.014;0;0.082;0.24;0.039;0;0.226;;86
KBPL15;B;18.09.2019;1;1;0;0.087;0.041;0.093;0.077;0.24;0.113;0.256;0.212;;94
NPL7;D;16.03.2019;1;1;0;0.087;0.022;3.988;0.151;0.24;0.061;10.987;0.416;;95
NPL4;D;10.09.2018;1;1;0;0.087;0;0.233;0;0.24;0;0.642;0;;0
NPL3;A;20.12.2019;1;1;0;0.087;0;0.157;0;0.24;0;0.433;0;;85
UPL8;B;22.03.2019;1;2;0;0.087;0.267;1.902;0;0.24;0.736;5.24;0;;107
UPL9;D;07.10.2018;1;3;0;0.087;0;0;0;0.24;0;0;0;;0
UPL11;C;10.07.2019;1;2;0;0.088;0.063;0;0;0.242;0.174;0;0;;108
NPL7;C;24.06.2019;1;4;0;0.088;0;0;0;0.121;0;0;0;;98
KBPL15;C;18.09.2019;1;4;0;0.088;0.018;0.179;0.077;0.121;0.025;0.247;0.106;;94
NPL6;B;25.09.2019;1;3;0;0.088;0;0;0;0.242;0;0;0;;90
NPL5;C;24.06.2019;1;1;0;0.088;0;0;0;0.242;0;0;0;;98
UPL5;B;10.07.2019;1;4;0;0.088;0;0;0;0.121;0;0;0;;108
UPL10;A;05.12.2018;1;3;0;0.088;0;5.107;0;0.242;0;14.069;0;;60
UPL2;C;05.12.2018;1;3;0;0.088;0;0.142;0;0.242;0;0.391;0;;60
KBPL14;B;13.03.2019;1;O;5;0.089;0.107;0;;0.49;0.49;0.59;0;;100
KBPL16;C;18.09.2019;1;4;0;0.089;0.018;0.179;0.087;0.123;0.025;0.247;0.12;;94
NPL10;A;24.06.2019;1;4;0;0.089;0;0.24;3.399;0.123;0;0.331;4.682;;98
NPL9;D;20.12.2019;1;1;0;0.089;0;0.305;0.068;0.245;0;0.84;0.187;;85
NPL2;C;16.03.2019;1;4;0;0.089;0;0.313;0;0.123;0;0.431;0;;95
NPL12;A;20.12.2019;1;2;0;0.089;0;1.702;0;0.245;0;4.689;0;;85
UPL5;B;22.03.2019;1;3;0;0.089;0;0;0;0.245;0;0;0;;107
KBPL6;C;07.09.2018;1;2;0;0.089;0.037;0.027;0;0.245;0.102;0.074;0;;0
UPL3;D;07.10.2018;1;3;0;0.089;0.039;0.024;0;0.245;0.107;0.066;0;;0
KBPL13;D;14.06.2019;1;2;0;0.089;0;0.414;0;0.245;0;1.141;0;;90
UPL4;A;22.03.2019;1;4;0;0.089;0;1.163;0;0.123;0;1.602;0;;107
UPL9;A;07.10.2018;1;2;0;0.089;0;0;0;0.245;0;0;0;;0
KBPL5;C;07.09.2018;1;2;0;0.09;0;0;0;0.248;0;0;0;;0
KBPL9;C;03.12.2018;1;4;0;0.09;0.012;0.398;0;0.124;0.017;0.548;0;;86
NPL11;D;16.03.2019;1;1;0;0.09;0.057;0.208;0.078;0.248;0.157;0.573;0.215;;95
KBPL8;A;07.09.2018;1;3;0;0.09;0.018;0;0;0.248;0.05;0;0;;0
NPL2;C;16.03.2019;1;1;0;0.09;0;0;0;0.248;0;0;0;;95
UPL6;D;10.07.2019;1;2;0;0.09;0;0.032;0.062;0.248;0;0.088;0.171;;108
NPL1;B;16.03.2019;1;4;0;0.09;0;5.855;0;0.124;0;8.065;0;;95
NPL6;D;11.12.2018;1;2;0;0.09;0.008;0.08;0.033;0.248;0.022;0.22;0.091;;90
UPL12;B;29.09.2019;1;4;0;0.09;0;0;0;0.124;0;0;0;;80
NPL11;A;24.06.2019;1;2;0;0.09;0;0.721;0.013;0.248;0;1.986;0.036;;98
NPL4;D;25.09.2019;1;4;0;0.09;0;0.136;0;0.124;0;0.187;0;;90
NPL9;B;10.09.2018;1;2;0;0.09;0;0;0.15;0.248;0;0;0.413;;0
NPL1;C;24.06.2019;1;4;0;0.09;0;2.409;0;0.124;0;3.318;0;;98
UPL11;A;29.09.2019;1;3;0;0.09;0;0;0;0.248;0;0;0;;80
NPL8;C;10.09.2018;1;4;0;0.09;0.054;1.705;0;0.124;0.074;2.349;0;;0
UPL9;D;17.12.2019;1;2;0;0.09;0.01;0.17;0;0.248;0.028;0.468;0;;77
NPL5;B;10.09.2018;1;4;0;0.09;0;0.65;0;0.124;0;0.895;0;;0
NPL6;D;11.12.2018;1;3;0;0.09;0;0.024;0;0.248;0;0.066;0;;90
NPL3;B;10.09.2018;1;1;0;0.09;0.06;0;0;0.248;0.165;0;0;;0
NPL2;A;11.12.2018;1;1;0;0.09;0;0.38;0;0.248;0;1.047;0;;90
UPL5;B;29.09.2019;1;3;0;0.09;0;0;0;0.248;0;0;0;;80
UPL1;C;05.12.2018;1;2;0;0.09;0;0.136;0;0.248;0;0.375;0;;60
UPL9;A;29.09.2019;1;2;0;0.09;0.04;0.12;0;0.248;0.11;0.331;0;;80
UPL8;B;17.12.2019;1;2;0;0.09;0.04;2.31;0;0.248;0.11;6.364;0;;77
KBPL6;A;18.09.2019;1;4;0;0.09;0;0;0;0.124;0;0;0;;94
UPL8;C;29.09.2019;1;2;0;0.09;0.01;12.65;0;0.248;0.028;34.85;0;;80
KBPL10;D;19.12.2019;1;2;0;0.09;0;7.17;0;0.248;0;19.753;0;;90
UPL1;C;29.09.2019;1;3;0;0.09;0;0;0.2;0.248;0;0;0.551;;80
UPL12;A;29.09.2019;1;2;0;0.09;0;0.01;0;0.248;0;0.028;0;;80
UPL5;D;17.12.2019;1;3;0;0.09;0;0;0;0.248;0;0;0;;77
NPL3;B;24.06.2019;1;3;0;0.091;0;0;0;0.251;0;0;0;;98
UPL11;A;22.03.2019;1;4;0;0.091;0;1.149;0;0.125;0;1.583;0;;107
NPL7;A;24.06.2019;1;2;0;0.091;0;3.204;0;0.251;0;8.827;0;;98
UPL8;B;07.10.2018;1;2;0;0.091;0.129;0;0;0.251;0.355;0;0;;0
UPL4;D;22.03.2019;1;3;0;0.091;0;0;0;0.251;0;0;0;;107
KBPL9;B;03.12.2018;1;4;0;0.092;0;0;0;0.127;0;0;0;;86
NPL6;C;11.12.2018;1;2;0;0.092;0;1.027;0;0.253;0;2.829;0;;90
NPL8;D;20.12.2019;1;4;0;0.092;0;6.764;0;0.127;0;9.317;0;;85
NPL3;A;16.03.2019;1;3;0;0.092;0;0;0;0.253;0;0;0;;95
UPL5;D;22.03.2019;1;3;0;0.092;0;0;0;0.253;0;0;0;;107
UPL7;A;22.03.2019;1;2;0;0.092;0;3.04;0;0.253;0;8.375;0;;107
UPL6;C;22.03.2019;1;3;0;0.092;0;0;0;0.253;0;0;0;;107
UPL5;D;10.07.2019;1;2;0;0.093;0;3.896;0;0.256;0;10.733;0;;108
KBPL10;A;03.12.2018;1;2;0;0.093;0;0.415;0;0.256;0;1.143;0;;86
NPL7;C;16.03.2019;1;4;0;0.093;0;0;0.066;0.128;0;0;0.091;;95
NPL3;A;24.06.2019;1;3;0;0.093;0;0;0;0.256;0;0;0;;98
NPL5;B;11.12.2018;1;3;0;0.093;0;0;0;0.256;0;0;0;;90
NPL1;A;10.09.2018;1;2;0;0.093;0.018;0.583;0;0.256;0.05;1.606;0;;0
UPL3;A;22.03.2019;1;2;0;0.093;0;0;0;0.256;0;0;0;;107
UPL4;B;05.12.2018;1;2;0;0.093;0;0.587;0;0.256;0;1.617;0;;60
KBPL6;B;07.09.2018;1;3;0;0.094;0.102;0;0;0.259;0.281;0;0;;0
NPL6;D;24.06.2019;1;3;0;0.094;0;0.046;0;0.259;0;0.127;0;;98
KBPL9;D;03.12.2018;1;4;0;0.094;0.006;0.671;0;0.129;0.008;0.924;0;;86
NPL3;D;20.12.2019;1;3;0;0.095;0;0.096;0;0.262;0;0.264;0;;85
NPL3;C;20.12.2019;1;3;0;0.095;0;0.504;0;0.262;0;1.388;0;;85
NPL9;B;24.06.2019;1;1;0;0.095;0;0.206;0;0.262;0;0.568;0;;98
UPL3;D;22.03.2019;1;3;0;0.095;0.001;0;0;0.262;0.003;0;0;;107
UPL6;B;10.07.2019;1;3;0;0.095;0;0.002;0;0.262;0;0.006;0;;108
NPL1;C;20.12.2019;1;1;0;0.096;0;0;0;0.264;0;0;0;;85
KBPL1;D;03.12.2018;1;2;0;0.096;0.009;0.573;0.021;0.264;0.025;1.579;0.058;;86
KBPL10;D;18.09.2019;1;2;0;0.096;0;0;0.3;0.264;0;0;0.826;;94
KBPL14;C;18.09.2019;1;2;0;0.096;0;0;0;0.264;0;0;0;;94
UPL12;A;17.12.2019;1;2;0;0.096;0.08;0.134;0.52;0.264;0.22;0.369;1.433;;77
UPL10;C;05.12.2018;1;4;0;0.096;0;0;0;0.132;0;0;0;;60
NPL1;B;25.09.2019;1;4;0;0.096;0;0.183;0;0.132;0;0.252;0;;90
UPL10;A;05.12.2018;1;4;0;0.096;0;0;0;0.132;0;0;0;;60
UPL6;B;07.10.2018;1;4;0;0.096;0;0;0;0.132;0;0;0;;0
UPL7;C;10.07.2019;1;2;0;0.096;0.022;0;0.162;0.264;0.061;0;0.446;;108
KBPL9;A;03.12.2018;1;2;0;0.097;0.007;0;0;0.267;0.019;0;0;;86
KBPL14;B;14.06.2019;1;3;0;0.097;0;0.285;0;0.267;0;0.785;0;;90
KBPL16;B;13.03.2019;1;4;0;0.097;0;0.063;0.029;0.134;0;0.087;0.04;;100
KBPL16;C;13.03.2019;1;2;0;0.097;0.004;1.174;0;0.267;0.011;3.234;0;;100
KBPL14;A;18.09.2019;1;O;5;0.097;0.034;0;0;0.534;0.187;0;0;;94
NPL12;D;24.06.2019;1;2;0;0.097;0;0.063;0;0.267;0;0.174;0;;98
NPL5;A;25.09.2019;1;3;0;0.097;0;0;0;0.267;0;0;0;;90
UPL10;A;10.07.2019;1;3;0;0.097;0;0;0;0.267;0;0;0;;108
UPL9;D;05.12.2018;1;2;0;0.097;0;0;0;0.267;0;0;0;;60
UPL10;B;10.07.2019;1;4;0;0.097;0.017;0.056;0;0.134;0.023;0.077;0;;108
KBPL15;D;13.03.2019;1;2;0;0.098;0.038;0.319;0;0.27;0.105;0.879;0;;100
NPL11;D;24.06.2019;1;2;0;0.098;0;0.521;0.031;0.27;0;1.435;0.085;;98
NPL8;D;24.06.2019;1;4;0;0.098;0.01;4.838;0;0.135;0.014;6.664;0;;98
NPL6;A;11.12.2018;1;3;0;0.098;0.027;0;0;0.27;0.074;0;0;;90
KBPL14;C;19.12.2019;1;1;0;0.098;0;0.272;0;0.27;0;0.749;0;;90
UPL8;C;10.07.2019;1;3;0;0.098;0.116;0.035;0.223;0.27;0.32;0.096;0.614;;108
KBPL12;A;14.06.2019;1;2;0;0.099;0;0.257;0;0.273;0;0.708;0;;90
NPL4;A;10.09.2018;1;4;0;0.099;0.066;0;0;0.136;0.091;0;0;;0
NPL8;D;20.12.2019;1;3;0;0.099;0;0.082;0;0.273;0;0.226;0;;85
NPL3;A;25.09.2019;1;3;0;0.099;0;0.168;0;0.273;0;0.463;0;;90
NPL2;A;20.12.2019;1;1;0;0.099;0;1.338;0.016;0.273;0;3.686;0.044;;85
UPL8;D;22.03.2019;1;3;0;0.099;0.007;0;0;0.273;0.019;0;0;;107
KBPL15;D;13.03.2019;1;3;0;0.099;0;0.073;0;0.273;0;0.201;0;;100
UPL7;A;22.03.2019;1;3;0;0.099;0;0.542;0;0.273;0;1.493;0;;107
UPL8;C;05.12.2018;1;3;0;0.099;0;0.229;0;0.273;0;0.631;0;;60
KBPL3;D;07.09.2018;1;3;0;0.1;0.008;0;0;0.275;0.022;0;0;;0
KBPL7;C;07.09.2018;1;O;4;0.1;0;0;0;0.689;0;0;0;;0
NPL8;D;11.12.2018;1;3;0;0.1;0;1.48;0;0.275;0;4.077;0;;90
NPL2;B;11.12.2018;1;2;0;0.1;0;0;3.83;0.275;0;0;10.551;;90
NPL7;C;25.09.2019;1;3;0;0.1;0;1.438;0;0.275;0;3.962;0;;90
UPL11;C;29.09.2019;1;3;0;0.1;0;0.22;0;0.275;0;0.606;0;;80
NPL7;A;11.12.2018;1;3;0;0.1;0;3.845;0;0.275;0;10.593;0;;90
NPL11;A;10.09.2018;1;1;0;0.1;0;0;0;0.275;0;0;0;;0
UPL2;B;29.09.2019;1;4;0;0.1;0.03;0.13;0;0.138;0.041;0.179;0;;80
NPL10;C;25.09.2019;1;2;0;0.1;0;0.113;0;0.275;0;0.311;0;;90
NPL8;C;16.03.2019;1;3;0;0.1;0;1.352;0;0.275;0;3.725;0;;95
NPL9;D;10.09.2018;1;3;0;0.1;0.17;0;0;0.275;0.468;0;0;;0
NPL6;D;10.09.2018;1;2;0;0.1;0.048;0.11;0;0.275;0.132;0.303;0;;0
UPL2;A;17.12.2019;1;3;0;0.1;0;5.9;0;0.275;0;16.254;0;;77
UPL2;B;29.09.2019;1;3;0;0.1;0;0;0;0.275;0;0;0;;80
UPL6;A;29.09.2019;1;3;0;0.1;0;0;0;0.275;0;0;0;;80
KBPL10;D;19.12.2019;1;1;0;0.1;0;2.1;0;0.275;0;5.785;0;;90
KBPL16;B;19.12.2019;1;1;0;0.1;0;0.009;0;0.275;0;0.025;0;;90
KBPL11;D;19.12.2019;1;2;0;0.1;0;0;0;0.275;0;0;0;;90
UPL3;C;29.09.2019;1;4;0;0.1;0;0;0;0.138;0;0;0;;80
UPL8;A;29.09.2019;1;2;0;0.1;0.03;0;0;0.275;0.083;0;0;;80
UPL1;C;17.12.2019;1;2;0;0.1;0;0;0;0.275;0;0;0;;77
UPL1;B;17.12.2019;1;2;0;0.1;0;0;0;0.275;0;0;0;;77
UPL12;B;29.09.2019;1;3;0;0.1;0;2.54;0;0.275;0;6.998;0;;80
UPL8;C;17.12.2019;1;2;0;0.1;0;0;0.04;0.275;0;0;0.11;;77
KBPL12;D;03.12.2018;1;4;0;0.101;0;0.107;0;0.139;0;0.147;0;;86
KBPL12;B;03.12.2018;1;4;0;0.101;0;0.302;0;0.139;0;0.416;0;;86
NPL1;C;24.06.2019;1;2;0;0.101;0;0.391;0;0.278;0;1.077;0;;98
UPL9;B;10.07.2019;1;2;0;0.101;0.09;0.585;0;0.278;0.248;1.612;0;;108
UPL5;B;07.10.2018;1;4;0;0.101;0.02;0;0;0.139;0.028;0;0;;0
UPL5;D;07.10.2018;1;2;0;0.101;0.034;0.72;0;0.278;0.094;1.984;0;;0
UPL8;B;05.12.2018;1;2;0;0.101;0.011;1.028;0;0.278;0.03;2.832;0;;60
KBPL14;D;13.03.2019;1;2;0;0.101;0;1.38;0;0.278;0;3.802;0;;100
UPL9;A;10.07.2019;1;3;0;0.102;0.052;0;0;0.281;0.143;0;0;;108
NPL10;C;20.12.2019;1;2;0;0.102;0;0.375;0;0.281;0;1.033;0;;85
NPL9;B;20.12.2019;1;1;0;0.102;0;0.071;0;0.281;0;0.196;0;;85
NPL1;A;10.09.2018;1;1;0;0.102;0.04;1.035;0;0.281;0.11;2.851;0;;0
NPL1;C;24.06.2019;1;3;0;0.102;0;0.923;0;0.281;0;2.543;0;;98
NPL7;B;24.06.2019;1;1;0;0.102;0;0.781;0;0.281;0;2.152;0;;98
UPL6;D;07.10.2018;1;O;3;0.102;0.026;0;0;0.937;0.239;0;0;;0
KBPL10;B;14.06.2019;1;2;0;0.103;0.022;0.11;0.109;0.284;0.061;0.303;0.3;;90
KBPL7;C;07.09.2018;1;2;0;0.103;0.005;0;0;0.284;0.014;0;0;;0
NPL5;D;25.09.2019;1;4;0;0.103;0;0;0;0.142;0;0;0;;90
UPL3;C;10.07.2019;1;3;0;0.103;0;0;0;0.284;0;0;0;;108
NPL1;C;11.12.2018;1;4;0;0.103;0;0.672;0;0.142;0;0.926;0;;90
UPL8;D;10.07.2019;1;3;0;0.103;0;1.363;0;0.284;0;3.755;0;;108
KBPL14;C;18.09.2019;1;1;0;0.104;0;0;0;0.287;0;0;0;;94
KBPL6;A;18.09.2019;1;2;0;0.104;0;0.439;0;0.287;0;1.209;0;;94
KBPL16;A;14.06.2019;1;2;0;0.104;0;6.187;0;0.287;0;17.045;0;;90
NPL11;A;25.09.2019;1;3;0;0.104;0;12.136;0;0.287;0;33.434;0;;90
NPL10;B;20.12.2019;1;2;0;0.104;0;0;0;0.287;0;0;0;;85
NPL12;C;10.09.2018;1;2;0;0.104;0.181;0.173;0.219;0.287;0.499;0.477;0.603;;0
KBPL10;A;13.03.2019;1;2;0;0.105;0;0.383;0;0.289;0;1.055;0;;100
NPL3;B;11.12.2018;1;2;0;0.105;0;0.815;0;0.289;0;2.245;0;;90
